z,charge,jt_GeV,A_UT,A_UT_coarse,FUU_reduced,FUT_reduced
3.699999999999999956e-01,1.000000000000000000e+00,3.411272017418006119e-01,1.442476146367749172e-02,1.442245060841435694e-02,5.749205444785670957e-05,8.293091714670916234e-07
3.699999999999999956e-01,1.000000000000000000e+00,3.558711466620742558e-01,1.434822095767902990e-02,1.434613102292389350e-02,5.570282328446388680e-05,7.992364164520361501e-07
3.699999999999999956e-01,1.000000000000000000e+00,3.712523433485573343e-01,1.423202019868423027e-02,1.423016920178868383e-02,5.383600080786988856e-05,7.661950509139847696e-07
3.699999999999999956e-01,1.000000000000000000e+00,3.872983346207417577e-01,1.407727570858991091e-02,1.407567937598962725e-02,5.189489095120595439e-05,7.305386877873339367e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.040378537332751097e-01,1.388601094630253531e-02,1.388468207820452160e-02,4.988394348118008756e-05,6.926889852244037123e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.215008758280593404e-01,1.366119349044085142e-02,1.366014133307737188e-02,4.780882395684594923e-05,6.531255946248964700e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.397186716101729176e-01,1.340673214499983959e-02,1.340596180322322847e-02,4.567646016755334175e-05,6.123720667981421530e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.587238633437344948e-01,1.312742558706242284e-02,1.312693751490057008e-02,4.349505810429649642e-05,5.709781386691086112e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.785504832679771670e-01,1.282885623907411773e-02,1.282864584869901001e-02,4.127408047242887607e-05,5.294992447807663641e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.992340345381389710e-01,1.251722649063530257e-02,1.251728392003087151e-02,3.902418121409406183e-05,4.884745148684107309e-07
3.699999999999999956e-01,1.000000000000000000e+00,5.208115548002949513e-01,1.219913925608666870e-02,1.219944933160112266e-02,3.675709060939973106e-05,4.484048669926628862e-07
3.699999999999999956e-01,1.000000000000000000e+00,5.433216825139731698e-01,1.188133094652274631e-02,1.188187336775575233e-02,3.448544737810662611e-05,4.097330131381799534e-07
3.699999999999999956e-01,1.000000000000000000e+00,5.668047261413169391e-01,1.157037176100181829e-02,1.157112152188610049e-02,3.222257687234746180e-05,3.728271935105193760e-07
3.699999999999999956e-01,1.000000000000000000e+00,5.913027363266896153e-01,1.127235489917822846e-02,1.127328294118631717e-02,2.998221792094689776e-05,3.379702010694150277e-07
3.699999999999999956e-01,1.000000000000000000e+00,6.168595811959725062e-01,1.099260164742572703e-02,1.099367572004756981e-02,2.777820503191530169e-05,3.053547423963617760e-07
3.699999999999999956e-01,1.000000000000000000e+00,6.435210249103920921e-01,1.073541184388210508e-02,1.073659752642260913e-02,2.562411721832676795e-05,2.750854514746485433e-07
3.699999999999999956e-01,1.000000000000000000e+00,6.713348096155424827e-01,1.050388760814930517e-02,1.050514942891988060e-02,2.353290926891990720e-05,2.471870340535097375e-07
3.699999999999999956e-01,1.000000000000000000e+00,7.003507409323472821e-01,1.029985162742032799e-02,1.030115420528554711e-02,2.151654528116609468e-05,2.216172239306817721e-07
3.699999999999999956e-01,1.000000000000000000e+00,7.306207771430480724e-01,1.012387011652361030e-02,1.012517924851412399e-02,1.958565705537477239e-05,1.982826481753884649e-07
3.699999999999999956e-01,1.000000000000000000e+00,7.621991222319222103e-01,9.975376847473384212e-03,9.976660475718027513e-03,1.774925084281540031e-05,1.770554659174181945e-07
3.699999999999999956e-01,1.000000000000000000e+00,7.951423229473382204e-01,9.852881790362737896e-03,9.854110799785193928e-03,1.601448438560600310e-05,1.577888215849857789e-07
3.699999999999999956e-01,1.000000000000000000e+00,8.295093700589535324e-01,9.754239278109672062e-03,9.755388098296749466e-03,1.438653187388211973e-05,1.403296742799977209e-07
3.699999999999999956e-01,1.000000000000000000e+00,8.653618039913759663e-01,9.676947141062002336e-03,9.677994146177466492e-03,1.286854747062758296e-05,1.245282536555102545e-07
3.699999999999999956e-01,1.000000000000000000e+00,9.027638250234443218e-01,9.618447077899185821e-03,9.619374795402575382e-03,1.146172901357397916e-05,1.102440339382829646e-07
3.699999999999999956e-01,1.000000000000000000e+00,9.417824082504592242e-01,9.576393583595259676e-03,9.577188738228140444e-03,1.016547350655887969e-05,9.734857526241806035e-08
3.699999999999999956e-01,1.000000000000000000e+00,9.824874235152266655e-01,9.548856205901795277e-03,9.549509641864203577e-03,8.977606561789865639e-06,8.572587413169184100e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.024951760522670341e+00,9.534431009575468352e-03,9.534937543095346746e-03,7.894660682868815543e-06,7.527109762482067677e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.069251459362054568e+00,9.532274298849651925e-03,9.532632537458049504e-03,6.912173584072080352e-06,6.588873460463777011e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.115465846670542716e+00,9.542116005018816752e-03,9.542328125019039486e-03,6.024978401678924666e-06,5.749104283655315313e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.163677677681911549e+00,9.564302394472727273e-03,9.564373836992785122e-03,5.227462544928557330e-06,4.999703253547669756e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.213973284414793241e+00,9.599829972955243110e-03,9.599769065393700188e-03,4.513779978825364034e-06,4.333152033205300864e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.266442730265795458e+00,9.650276881775700366e-03,9.650094486744755298e-03,3.878011127849390446e-06,3.742388113435388117e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.321179971284331733e+00,9.717685275356867727e-03,9.717394544517468299e-03,3.314273298112388663e-06,3.220706482757520321e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.378283024417950919e+00,9.804663119649229680e-03,9.804279225554378072e-03,2.816790836003921419e-06,2.761768522553357174e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.437854143029440479e+00,9.914772950124068479e-03,9.914312623761859650e-03,2.379937282709317039e-06,2.359653779359811609e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.500000000000000000e+00,1.005277178811676136e-02,1.005225285619487652e-02,1.998261635908215252e-06,2.008806819873415510e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.000000000000000056e-01,-1.044865292570811531e-02,-1.044704612758170885e-02,6.838393632710661381e-05,-7.145200163756600388e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.043221252497575080e-01,-1.084299684549239542e-02,-1.084133594770902119e-02,6.818104335602802671e-05,-7.392868380317921797e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.088310581662609300e-01,-1.124708631880542986e-02,-1.124537091810951829e-02,6.796108034455286475e-05,-7.643641369544571248e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.135348728108431654e-01,-1.166045688400726282e-02,-1.165868678951047753e-02,6.772269162988342364e-05,-7.896775258191752343e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.184419922158806843e-01,-1.208252678676696029e-02,-1.208070205314526295e-02,6.746442855255340570e-05,-8.151407651401522960e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.235612034677590898e-01,-1.251258362350458897e-02,-1.251070458736978051e-02,6.718474581566592514e-05,-8.406547502424199021e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.289016734417433585e-01,-1.294977028183691772e-02,-1.294783760135059629e-02,6.688199826725375744e-05,-8.661065135511509663e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.344729652169289191e-01,-1.339307031701421173e-02,-1.339108501474999512e-02,6.655443825374197193e-05,-8.913682714417467884e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.402850552006674190e-01,-1.384129296132508881e-02,-1.383925647030329227e-02,6.620021371891685491e-05,-9.162965521858604216e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.463483509931317317e-01,-1.429305803347052407e-02,-1.429097224618448327e-02,6.581736725224590428e-05,-9.407314497465931526e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.526737100240096179e-01,-1.474678109818514625e-02,-1.474464841830667484e-02,6.540383632282942728e-05,-9.644960572342961205e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.592724589946988845e-01,-1.520065932386698189e-02,-1.519848272015518822e-02,6.495745497052087458e-05,-9.873961435523177317e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.661564141608184442e-01,-1.565265859815282226e-02,-1.565044165989222871e-02,6.447595726347739743e-05,-1.009220146834303346e-06
3.699999999999999956e-01,-1.000000000000000000e+00,1.733379024913548339e-01,-1.610050258801179815e-02,-1.609824958106946188e-02,6.395698287097169939e-05,-1.029739568235506105e-06
3.699999999999999956e-01,-1.000000000000000000e+00,1.808297837423337162e-01,-1.654166457073670896e-02,-1.653938049304912519e-02,6.339808514076225707e-05,-1.048709858825496486e-06
3.699999999999999956e-01,-1.000000000000000000e+00,1.886454734845430248e-01,-1.697336301242286655e-02,-1.697105364740249256e-02,6.279674211032277816e-05,-1.065871899836010145e-06
3.699999999999999956e-01,-1.000000000000000000e+00,1.967989671265430451e-01,-1.739256202640542676e-02,-1.739023399239278400e-02,6.215037091887964222e-05,-1.080954181170718247e-06
3.699999999999999956e-01,-1.000000000000000000e+00,2.053048649759813549e-01,-1.779597799838432415e-02,-1.779363879186887307e-02,6.145634611998796555e-05,-1.093675783412397617e-06
3.699999999999999956e-01,-1.000000000000000000e+00,2.141783983840887806e-01,-1.818009380710927658e-02,-1.817775183700677186e-02,6.071202241903225847e-05,-1.103750262797327907e-06
3.699999999999999956e-01,-1.000000000000000000e+00,2.234354570201737278e-01,-1.854118218517199213e-02,-1.853884679499353400e-02,5.991476237244183745e-05,-1.110890524728731838e-06
3.699999999999999956e-01,-1.000000000000000000e+00,2.330926173249537325e-01,-1.887533983483049085e-02,-1.887302130912386910e-02,5.906196958047115007e-05,-1.114814747145813892e-06
3.699999999999999956e-01,-1.000000000000000000e+00,2.431671721936762010e-01,-1.917853391509498351e-02,-1.917624346611577005e-02,5.815112787698210119e-05,-1.115253378189726495e-06
3.699999999999999956e-01,-1.000000000000000000e+00,2.536771619421803736e-01,-1.944666241969526810e-02,-1.944441214990507219e-02,5.717984696056684822e-05,-1.111957181051982098e-06
3.699999999999999956e-01,-1.000000000000000000e+00,2.646414066113516039e-01,-1.967562973747046320e-02,-1.967343257321670785e-02,5.614591481335557343e-05,-1.104706231139142350e-06
3.699999999999999956e-01,-1.000000000000000000e+00,2.760795396678142333e-01,-1.986143829013473777e-02,-1.985930788179834233e-02,5.504735710791638838e-05,-1.093319686233891232e-06
3.699999999999999956e-01,-1.000000000000000000e+00,2.880120431612111509e-01,-2.000029653906987281e-02,-1.999824712314552874e-02,5.388250359923856046e-05,-1.077666050252270929e-06
3.699999999999999956e-01,-1.000000000000000000e+00,3.004602844010243468e-01,-2.008874280725514785e-02,-2.008678902633845645e-02,5.265006122847275754e-05,-1.057673538805025186e-06
3.699999999999999956e-01,-1.000000000000000000e+00,3.134465542186142262e-01,-2.012378324756366327e-02,-2.012193992514306126e-02,5.134919331941245889e-05,-1.033340036297100498e-06
3.699999999999999956e-01,-1.000000000000000000e+00,3.269941068829917974e-01,-2.010304089355933674e-02,-2.010132276193842688e-02,4.997960382138419996e-05,-1.004742019465181125e-06
3.699999999999999956e-01,-1.000000000000000000e+00,3.411272017418006119e-01,-2.002491106902236709e-02,-2.002333245070074194e-02,4.854162504081053998e-05,-9.720417245880603738e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.558711466620742558e-01,-1.988871656117069051e-02,-1.988729100663918711e-02,4.703630671167471602e-05,-9.354917722727890685e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.712523433485573343e-01,-1.969485398412007884e-02,-1.969359387227813743e-02,4.546550359419463761e-05,-8.954364546021500356e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.872983346207417577e-01,-1.944492084011783042e-02,-1.944383695133749049e-02,4.383195808407916856e-05,-8.523089552122822933e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.040378537332751097e-01,-1.914181116333658200e-02,-1.914091223941941436e-02,4.213937359852068835e-05,-8.066239319641741347e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.215008758280593404e-01,-1.878976661166573484e-02,-1.878905892130252123e-02,4.039247383273702612e-05,-7.589651561849441156e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.397186716101729176e-01,-1.839436982072845117e-02,-1.839385675318164909e-02,3.859704242360274037e-05,-7.099682723260940022e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.587238633437344948e-01,-1.796246814274689643e-02,-1.796214985581314622e-02,3.675993720392012061e-05,-6.602992009547915388e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.785504832679771670e-01,-1.750201892509435989e-02,-1.750189207533809493e-02,3.488907318679515659e-05,-6.106292191942910758e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.992340345381389710e-01,-1.702185249651130827e-02,-1.702191007961337266e-02,3.299336879815696497e-05,-5.616082570452264122e-07
3.699999999999999956e-01,-1.000000000000000000e+00,5.208115548002949513e-01,-1.653135606868945395e-02,-1.653158739487613216e-02,3.108265078857116992e-05,-5.138383677446010474e-07
3.699999999999999956e-01,-1.000000000000000000e+00,5.433216825139731698e-01,-1.604009054128685899e-02,-1.604048136471729682e-02,2.916751479687963497e-05,-4.678495782062734884e-07
3.699999999999999956e-01,-1.000000000000000000e+00,5.668047261413169391e-01,-1.555736198545339295e-02,-1.555789479699784539e-02,2.725914076171549676e-05,-4.240803202424357245e-07
3.699999999999999956e-01,-1.000000000000000000e+00,5.913027363266896153e-01,-1.509177911516396652e-02,-1.509243359556588886e-02,2.536906527093209574e-05,-3.828643294270845027e-07
3.699999999999999956e-01,-1.000000000000000000e+00,6.168595811959725062e-01,-1.465083556942516768e-02,-1.465158918544146385e-02,2.350891639942149144e-05,-3.444252685832870126e-07
3.699999999999999956e-01,-1.000000000000000000e+00,6.435210249103920921e-01,-1.424055923452003346e-02,-1.424138794604155878e-02,2.169012039348095869e-05,-3.088794442672365575e-07
3.699999999999999956e-01,-1.000000000000000000e+00,6.713348096155424827e-01,-1.386526816890311549e-02,-1.386614720265548842e-02,1.992359336876536606e-05,-2.762459649461116345e-07
3.699999999999999956e-01,-1.000000000000000000e+00,7.003507409323472821e-01,-1.352746284009391162e-02,-1.352836747789613187e-02,1.821943453407726858e-05,-2.464627236272539726e-07
3.699999999999999956e-01,-1.000000000000000000e+00,7.306207771430480724e-01,-1.322786797089692788e-02,-1.322877429969275369e-02,1.658663978728796087e-05,-2.194058811870710558e-07
3.699999999999999956e-01,-1.000000000000000000e+00,7.621991222319222103e-01,-1.296561732146214209e-02,-1.296650289907834777e-02,1.503285529212439581e-05,-1.949102489666019074e-07
3.699999999999999956e-01,-1.000000000000000000e+00,7.951423229473382204e-01,-1.273855619418609759e-02,-1.273940059753317366e-02,1.356418936437495230e-05,-1.727881884466717261e-07
3.699999999999999956e-01,-1.000000000000000000e+00,8.295093700589535324e-01,-1.254362423145577964e-02,-1.254440946928766024e-02,1.218509741536854326e-05,-1.528452832020660465e-07
3.699999999999999956e-01,-1.000000000000000000e+00,8.653618039913759663e-01,-1.237727657159579282e-02,-1.237798735834627455e-02,1.089834889632539261e-05,-1.348918784635651396e-07
3.699999999999999956e-01,-1.000000000000000000e+00,9.027638250234443218e-01,-1.223590049918047915e-02,-1.223652439836216653e-02,9.705077656051459682e-06,-1.187503645362653715e-07
3.699999999999999956e-01,-1.000000000000000000e+00,9.417824082504592242e-01,-1.211618145508852606e-02,-1.211670891199333015e-02,8.604908791380902033e-06,-1.042586363208575070e-07
3.699999999999999956e-01,-1.000000000000000000e+00,9.824874235152266655e-01,-1.201536952919428358e-02,-1.201579382460340149e-02,7.596147187716213118e-06,-9.127051545856023645e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.024951760522670341e+00,-1.193141404498311749e-02,-1.193173120880167658e-02,6.676006879256095519e-06,-7.965420224356008680e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.069251459362054568e+00,-1.186298714715426812e-02,-1.186319586064382876e-02,5.840857272794383354e-06,-6.929001475552230506e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.115465846670542716e+00,-1.180948044926352636e-02,-1.180958193381807970e-02,5.086462826035632096e-06,-6.006848329997349960e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.163677677681911549e+00,-1.177104691958514096e-02,-1.177104478834823699e-02,4.408196850669306590e-06,-5.188909195999586326e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.213973284414793241e+00,-1.174863283966096419e-02,-1.174853292096828504e-02,3.801216823778974972e-06,-4.465910080652140802e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.266442730265795458e+00,-1.174386236357141504e-02,-1.174367257303604410e-02,3.260596436843747680e-06,-3.829199577744435140e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.321179971284331733e+00,-1.175884638638659795e-02,-1.175857670744974090e-02,2.781416886251105260e-06,-3.270625390192847073e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.378283024417950919e+00,-1.179629751836192876e-02,-1.179596000366915469e-02,2.358825192345302810e-06,-2.782540376271249365e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.437854143029440479e+00,-1.186004603292551557e-02,-1.185965470042544753e-02,1.988069878172178791e-06,-2.357860027179466201e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.500000000000000000e+00,-1.195532048462861693e-02,-1.195489123856457482e-02,1.664524214425847791e-06,-1.989992043788569324e-08
