#   A_UT^sin(phiS-phiH)(z) FINAL DATA https://arxiv.org/abs/1708.07080.
#*************
#                sqrt(s) = 500 GeV,  <pt>=31. GeV, 0<y<1, xF > 0          
#jT [GeV/c]   delta jt  A_UT     err_stat  err_sys+       
3.025e-01       3.0e-02 4.004e-03       2.3e-02 8.0e-04
4.368e-01       1.2e-02 1.735e-02       9.7e-03 5.4e-04
6.238e-01       2.8e-02 1.362e-02       1.1e-02 4.3e-04
8.131e-01       3.0e-02 8.958e-03       1.3e-02 3.0e-04
1.341e+00       4.7e-02 -1.534e-02      1.6e-02 6.9e-04
