#   A_N(xF)
#*************
#               <\nu>=2.3 pi+ brahms 200 GeV
#<xF>    A_N    err_stat err_sys  <P_T> 
 0.2375  0.0429  0.013  0.0  1.1
 0.2625  0.0476  0.013  0.0  1.3
 0.2875  0.0429  0.012  0.0  1.55
