#   A_UT^sin(phiS-phiH)(z) FINAL DATA https://arxiv.org/abs/1708.07080.
#*************
#                sqrt(s) = 500 GeV,  <pt>=31. GeV, 0<y<1, xF > 0          
#jT [GeV/c]   delta jt  A_UT     err_stat  err_sys+       
4.574e-01       3.5e-02 -3.510e-02      2.9e-02 5.3e-03
6.456e-01       2.6e-02 -5.783e-03      1.9e-02 3.2e-04
8.387e-01       5.8e-02 -6.021e-02      2.1e-02 2.4e-03
1.498e+00       5.3e-02 -2.833e-02      2.2e-02 1.5e-03
