#   A_UT^sin(phiS-phiH)(z) FINAL DATA https://arxiv.org/abs/1708.07080.
#*************
#                sqrt(s) = 500 GeV,  <pt>=31. GeV, 0<y<1, xF > 0          
#jT [GeV/c]   delta jt  A_UT     err_stat  err_sys+       
2.071e-01       1.6e-02 -2.729e-02      1.3e-02 9.0e-04
2.727e-01       6.4e-03 -1.269e-02      7.3e-03 3.9e-04
4.035e-01       7.0e-03 -1.333e-02      5.0e-03 4.1e-04
5.916e-01       8.7e-03 6.888e-03       6.4e-03 2.5e-04
8.389e-01       1.3e-02 9.043e-04       8.0e-03 1.4e-04
1.228e+00       3.3e-02 5.737e-05       1.1e-02 1.8e-04

