#   A_UT^sin(phiS-phiH)(z) FINAL DATA https://arxiv.org/abs/1708.07080.
#*************
#                sqrt(s) = 500 GeV,  <pt>=31. GeV, 0<y<1, xF > 0          
#jT [GeV/c]   delta jt  A_UT     err_stat  err_sys+       
4.574e-01       3.5e-02 3.853e-03       2.6e-02 7.0e-04
6.456e-01       2.6e-02 1.484e-02       1.7e-02 6.5e-04
8.387e-01       5.8e-02 2.012e-02       1.7e-02 8.3e-04
1.498e+00       5.3e-02 -9.737e-03      2.0e-02 4.7e-04
