#   A_N(xF) 2013
#*************
#     sqrt(s) = 500 GeV xF = 0.16 - 0.24,             <xF>=0.2          
#<P_T>    A_N   delta P_T    delta A_N     
1.7500	0.0206	0.1250	0.0068 
2.0000	0.0233  0.1250	0.0048
2.2500	0.0131	0.1250	0.0043
2.5000	0.0134	0.1250	0.0042
2.7500	0.0086	0.1250	0.0034 
3.0000	0.0127	0.1250	0.0029
3.2500	0.0163	0.1250	0.0028
3.5000	0.0199	0.1250	0.0029
3.7500	0.0185	0.1250	0.0032
4.5000	0.0159	0.5000	0.0023
5.5000	0.0128	0.5000	0.0030
6.5000	0.0140	0.5000	0.0047
