z,charge,jt_GeV,A_UT,A_UT_coarse,FUU_reduced,FUT_reduced
1.300000000000000044e-01,1.000000000000000000e+00,9.824874235152266655e-01,1.285374541943089949e-03,1.285385566246902448e-03,5.557331871310312789e-05,7.143252908511227983e-08
1.300000000000000044e-01,1.000000000000000000e+00,1.024951760522670341e+00,1.262512889493000879e-03,1.262520352303344098e-03,4.697460791618124929e-05,5.930604797305878425e-08
1.300000000000000044e-01,1.000000000000000000e+00,1.069251459362054568e+00,1.243759445278336002e-03,1.243762461276427247e-03,3.954269139897361140e-05,4.918159591919984653e-08
1.300000000000000044e-01,1.000000000000000000e+00,1.115465846670542716e+00,1.228607394140305079e-03,1.228604976613913548e-03,3.316595528281567913e-05,4.074793789419405936e-08
1.300000000000000044e-01,1.000000000000000000e+00,1.163677677681911549e+00,1.216609159335497060e-03,1.216600257651893283e-03,2.772853146213259256e-05,3.373478535175301498e-08
1.300000000000000044e-01,1.000000000000000000e+00,1.213973284414793241e+00,1.207427713425872047e-03,1.207411253040337196e-03,2.311528772770345372e-05,2.791003900624210240e-08
1.300000000000000044e-01,1.000000000000000000e+00,1.266442730265795458e+00,1.200890627264310619e-03,1.200865535436329134e-03,1.921596024886952265e-05,2.307626655675097740e-08
1.300000000000000044e-01,1.000000000000000000e+00,1.321179971284331733e+00,1.197043678999025690e-03,1.197008876765574478e-03,1.592827041702699428e-05,1.906683542008933691e-08
1.300000000000000044e-01,1.000000000000000000e+00,1.378283024417950919e+00,1.196200518202351817e-03,1.196154864815846593e-03,1.315999969054323075e-05,1.574199844937060153e-08
1.300000000000000044e-01,1.000000000000000000e+00,1.437854143029440479e+00,1.198986389371491622e-03,1.198928583365624400e-03,1.083009506897320462e-05,1.298513658329817854e-08
1.300000000000000044e-01,1.000000000000000000e+00,1.500000000000000000e+00,1.206378622018134620e-03,1.206307095588972931e-03,8.868930877557700045e-06,1.069928861084214388e-08
1.300000000000000044e-01,-1.000000000000000000e+00,1.000000000000000056e-01,-2.451173689563250317e-03,-2.451145963466822442e-03,7.411195073967932452e-04,-1.816612637353096162e-06
1.300000000000000044e-01,-1.000000000000000000e+00,1.043221252497575080e-01,-2.544293530627233114e-03,-2.544264921933396886e-03,7.387594547701808968e-04,-1.879620901461473163e-06
1.300000000000000044e-01,-1.000000000000000000e+00,1.088310581662609300e-01,-2.639795770780520041e-03,-2.639766280794886028e-03,7.362006058741468652e-04,-1.943419245832629293e-06
