z,charge,jt_GeV,A_UT,A_UT_coarse,FUU_reduced,FUT_reduced
3.699999999999999956e-01,1.000000000000000000e+00,3.558711466620742558e-01,1.187744585094925934e-02,1.187446624318399396e-02,3.933975989108073423e-05,4.672558678956569853e-07
3.699999999999999956e-01,1.000000000000000000e+00,3.712523433485573343e-01,1.182593653130046760e-02,1.182330722526983222e-02,3.818117420613922539e-05,4.515281428523289717e-07
3.699999999999999956e-01,1.000000000000000000e+00,3.872983346207417577e-01,1.174623489186387565e-02,1.174397599530488043e-02,3.697237665066908664e-05,4.342862206492224901e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.040378537332751097e-01,1.163977974476221484e-02,1.163790664391872384e-02,3.571541166327607845e-05,4.157195252540450766e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.215008758280593404e-01,1.150867663522493756e-02,1.150719912779221699e-02,3.441302832439842026e-05,3.960484150243380860e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.397186716101729176e-01,1.135568664657709941e-02,1.135460816715627708e-02,3.306871867018465152e-05,3.755180070224306900e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.587238633437344948e-01,1.118417965740234506e-02,1.118349665345163592e-02,3.168674081420588600e-05,3.543902020236220851e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.785504832679771670e-01,1.099804850708374984e-02,1.099775002507642763e-02,3.027212288420982428e-05,3.329342758929396980e-07
3.699999999999999956e-01,1.000000000000000000e+00,4.992340345381389710e-01,1.080158333636840710e-02,1.080165087433544897e-02,2.883064390909191290e-05,3.114166028252185409e-07
3.699999999999999956e-01,1.000000000000000000e+00,5.208115548002949513e-01,1.059930909734919068e-02,1.059971677000507394e-02,2.736878824619360414e-05,2.900902462413034520e-07
3.699999999999999956e-01,1.000000000000000000e+00,5.433216825139731698e-01,1.039579363012340697e-02,1.039650867571116112e-02,2.589367098649334793e-05,2.691852599018988161e-07
3.699999999999999956e-01,1.000000000000000000e+00,5.668047261413169391e-01,1.019543831659794168e-02,1.019642195073463750e-02,2.441293305887574729e-05,2.489005531290023829e-07
3.699999999999999956e-01,1.000000000000000000e+00,5.913027363266896153e-01,1.000226746029233595e-02,1.000347605296641497e-02,2.293460648020590733e-05,2.293980681115733063e-07
3.699999999999999956e-01,1.000000000000000000e+00,6.168595811959725062e-01,9.819735361880670838e-03,9.821121882262008607e-03,2.146695231620232385e-05,2.107997907712181392e-07
3.699999999999999956e-01,1.000000000000000000e+00,6.435210249103920921e-01,9.650570702392698499e-03,9.652086346447496384e-03,2.001827630967637929e-05,1.931877908665646817e-07
3.699999999999999956e-01,1.000000000000000000e+00,6.713348096155424827e-01,9.496675640966407983e-03,9.498271533970396516e-03,1.859672959889089843e-05,1.766071089834261984e-07
3.699999999999999956e-01,1.000000000000000000e+00,7.003507409323472821e-01,9.359091754974731975e-03,9.360720609679368948e-03,1.721010421391193062e-05,1.610709444506790291e-07
3.699999999999999956e-01,1.000000000000000000e+00,7.306207771430480724e-01,9.238037027305315285e-03,9.239654642153205533e-03,1.586563476933255064e-05,1.465673214607967407e-07
3.699999999999999956e-01,1.000000000000000000e+00,7.621991222319222103e-01,9.133008689189243620e-03,9.134575190421408489e-03,1.456981861576986074e-05,1.330662800177373382e-07
3.699999999999999956e-01,1.000000000000000000e+00,7.951423229473382204e-01,9.042937628544535020e-03,9.044418392741249493e-03,1.332826636003902777e-05,1.205266813904612366e-07
3.699999999999999956e-01,1.000000000000000000e+00,8.295093700589535324e-01,8.966373247862390039e-03,8.967739481563012302e-03,1.214559292144443169e-05,1.089019194502661731e-07
3.699999999999999956e-01,1.000000000000000000e+00,8.653618039913759663e-01,8.901674699835958326e-03,8.902903692462537169e-03,1.102535615828712122e-05,9.814413397090504520e-08
3.699999999999999956e-01,1.000000000000000000e+00,9.027638250234443218e-01,8.847185997469253493e-03,8.848261094959055870e-03,9.970045822736428056e-06,8.820684979704054505e-08
3.699999999999999956e-01,1.000000000000000000e+00,9.417824082504592242e-01,8.801378005095665535e-03,8.802288369020451475e-03,8.981120694357681868e-06,7.904623814042921676e-08
3.699999999999999956e-01,1.000000000000000000e+00,9.824874235152266655e-01,8.762948115255965800e-03,8.763688334519832354e-03,8.059086925362033270e-06,7.062136058328522093e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.024951760522670341e+00,8.730876395471631399e-03,8.731446008020143923e-03,7.203606716607159312e-06,6.289379984428634302e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.069251459362054568e+00,8.704443374430541336e-03,8.704846340691683657e-03,6.413624157111825454e-06,5.582702830045968906e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.115465846670542716e+00,8.683218562551307113e-03,8.683462716810731730e-03,5.687494844704728558e-06,4.938576080995495935e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.163677677681911549e+00,8.667030390183062122e-03,8.667126885007406592e-03,5.023107775375714342e-06,4.353542774234615298e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.213973284414793241e+00,8.655928230036670501e-03,8.655890983270778452e-03,4.417991486340825432e-06,3.824181722667922227e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.266442730265795458e+00,8.650146357311894532e-03,8.649991509272056053e-03,3.869400732222825008e-06,3.347088264881724974e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.321179971284331733e+00,8.650078637740714685e-03,8.649824024618092688e-03,3.374384086335911578e-06,2.918868770074648639e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.378283024417950919e+00,8.656271696525734763e-03,8.655936341326317396e-03,2.929835944271577649e-06,2.536145595986180626e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.437854143029440479e+00,8.669443505428871266e-03,8.669047118206414312e-03,2.532537987901400758e-06,2.195569501146370114e-08
3.699999999999999956e-01,1.000000000000000000e+00,1.500000000000000000e+00,8.690534000232738934e-03,8.690096466048064308e-03,2.179195234646940579e-06,1.893837027984439888e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.000000000000000056e-01,-8.566451678982029555e-03,-8.564061326048888825e-03,4.632691091138207339e-05,-3.968572437588598609e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.043221252497575080e-01,-8.891011156936405591e-03,-8.888541099059970099e-03,4.620473770049965872e-05,-4.108068383984625908e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.088310581662609300e-01,-9.223780498688763027e-03,-9.221230257079760656e-03,4.607225339101771080e-05,-4.249603523587163567e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.135348728108431654e-01,-9.564409903484651088e-03,-9.561779328523048460e-03,4.592863312679153816e-05,-4.392802735313981742e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.184419922158806843e-01,-9.912457411418700709e-03,-9.909746732883447165e-03,4.577299432558352776e-05,-4.537228568454565656e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.235612034677590898e-01,-1.026737842277647417e-02,-1.026458830471009033e-02,4.560439417539248680e-05,-4.682375727402179067e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.289016734417433585e-01,-1.062851468461901115e-02,-1.062564628487929624e-02,4.542182733447372737e-05,-4.827665588266831750e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.344729652169289191e-01,-1.099508285917692903e-02,-1.099213789362326645e-02,4.522422391681177491e-05,-4.972440892073164299e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.402850552006674190e-01,-1.136616283489754430e-02,-1.136314364602449348e-02,4.501044785993924295e-05,-5.115960796477351666e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.463483509931317317e-01,-1.174068599664107419e-02,-1.173759562629949314e-02,4.477929578894636830e-05,-5.257396510087312679e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.526737100240096179e-01,-1.211742373741558042e-02,-1.211426600304786778e-02,4.452949650931373871e-05,-5.395827780171225431e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.592724589946988845e-01,-1.249497657080326715e-02,-1.249175614435673112e-02,4.425971128177453846e-05,-5.530240554962898953e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.661564141608184442e-01,-1.287176429107726033e-02,-1.286848677944448828e-02,4.396853505461389939e-05,-5.659526194469579317e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.733379024913548339e-01,-1.324601772654364351e-02,-1.324268975200416747e-02,4.365449885235764851e-05,-5.782482656417085470e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.808297837423337162e-01,-1.361577273957629078e-02,-1.361240201827943613e-02,4.331607354422267644e-05,-5.897818133489089018e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.886454734845430248e-01,-1.397886724163763771e-02,-1.397546265766813969e-02,4.295167524031247205e-05,-6.004157659902624226e-07
3.699999999999999956e-01,-1.000000000000000000e+00,1.967989671265430451e-01,-1.433294210917016379e-02,-1.432951378118214533e-02,4.255967258737428088e-05,-6.100053233800719641e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.053048649759813549e-01,-1.467544700040891367e-02,-1.467200633720493370e-02,4.213839625768154293e-05,-6.183998009618348111e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.141783983840887806e-01,-1.500365217515131633e-02,-1.500021191593854143e-02,4.168615094255034956e-05,-6.254445092628816173e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.234354570201737278e-01,-1.531466749753050000e-02,-1.531124173192756170e-02,4.120123017394452771e-05,-6.309831406031811726e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.330926173249537325e-01,-1.560546984059188978e-02,-1.560207400282357174e-02,4.068193430083836821e-05,-6.348606987886738588e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.431671721936762010e-01,-1.587294009194886030e-02,-1.586959092309826042e-02,4.012659193816107332e-05,-6.369269899285087912e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.536771619421803736e-01,-1.611391085922462413e-02,-1.611062633097832056e-02,3.953358518129642079e-05,-6.370406675569740613e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.646414066113516039e-01,-1.632522576636148345e-02,-1.632202495946282958e-02,3.890137883370821750e-05,-6.350737920830426596e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.760795396678142333e-01,-1.650381088909421215e-02,-1.650071381981004642e-02,3.822855382422871287e-05,-6.309168228786300294e-07
3.699999999999999956e-01,-1.000000000000000000e+00,2.880120431612111509e-01,-1.664675837189802388e-02,-1.664378576032071039e-02,3.751384488844587906e-05,-6.244839114588202677e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.004602844010243468e-01,-1.675142157491280037e-02,-1.674859454998421995e-02,3.675618244993532585e-05,-6.157183077032778077e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.134465542186142262e-01,-1.681552020138353185e-02,-1.681285993927366523e-02,3.595473845664958406e-05,-6.045976308532524783e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.269941068829917974e-01,-1.683725275252648604e-02,-1.683478004754287993e-02,3.510897570142475514e-05,-5.911386977671994795e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.411272017418006119e-01,-1.681541236881683998e-02,-1.681314713945463585e-02,3.421869988094892112e-05,-5.754015492229398508e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.558711466620742558e-01,-1.674950069803701064e-02,-1.674746143514388788e-02,3.328411332523626830e-05,-5.574922793745878335e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.712523433485573343e-01,-1.663983297613443046e-02,-1.663803614541032108e-02,3.230586896445298878e-05,-5.375642637173827059e-07
3.699999999999999956e-01,-1.000000000000000000e+00,3.872983346207417577e-01,-1.648762616150064447e-02,-1.648608557852051029e-02,3.128512270236851871e-05,-5.158174075333289350e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.040378537332751097e-01,-1.629506092418704297e-02,-1.629378712650437003e-02,3.022358195355524265e-05,-4.924951092803426952e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.215008758280593404e-01,-1.606530780511459741e-02,-1.606430745227714618e-02,2.912354770127826393e-05,-4.678787581979730131e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.397186716101729176e-01,-1.580250820548962168e-02,-1.580178354328384133e-02,2.798794708115425248e-05,-4.422797634047493480e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.587238633437344948e-01,-1.551170232279561016e-02,-1.551125075186198660e-02,2.682035323853108446e-05,-4.160293356283213873e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.785504832679771670e-01,-1.519869894553742447e-02,-1.519851273567872016e-02,2.562498910061240920e-05,-3.894664948228858314e-07
3.699999999999999956e-01,-1.000000000000000000e+00,4.992340345381389710e-01,-1.486988626274105864e-02,-1.486995245178441769e-02,2.440671180923079656e-05,-3.629250286507610118e-07
3.699999999999999956e-01,-1.000000000000000000e+00,5.208115548002949513e-01,-1.453198844257428714e-02,-1.453228895172279343e-02,2.317097493931022877e-05,-3.367203400212346687e-07
3.699999999999999956e-01,-1.000000000000000000e+00,5.433216825139731698e-01,-1.419177931293191114e-02,-1.419229129871253485e-02,2.192376633659069867e-05,-3.111372535571809263e-07
3.699999999999999956e-01,-1.000000000000000000e+00,5.668047261413169391e-01,-1.385577132753256641e-02,-1.385646777391875972e-02,2.067152048289775049e-05,-2.864198608034368115e-07
3.699999999999999956e-01,-1.000000000000000000e+00,5.913027363266896153e-01,-1.352990408861597972e-02,-1.353075462272779889e-02,1.942100574316041559e-05,-2.627643450094205321e-07
3.699999999999999956e-01,-1.000000000000000000e+00,6.168595811959725062e-01,-1.321926075675544307e-02,-1.322023264973655812e-02,1.817918862443683328e-05,-2.403154347726728026e-07
3.699999999999999956e-01,-1.000000000000000000e+00,6.435210249103920921e-01,-1.292784142733511589e-02,-1.292890072147446189e-02,1.695307918342072034e-05,-2.191667193883189520e-07
3.699999999999999956e-01,-1.000000000000000000e+00,6.713348096155424827e-01,-1.265841901229180187e-02,-1.265953169962375120e-02,1.574956378873235854e-05,-1.993645776985921831e-07
3.699999999999999956e-01,-1.000000000000000000e+00,7.003507409323472821e-01,-1.241249503203724867e-02,-1.241362820183847422e-02,1.457523334658280807e-05,-1.809150115052427545e-07
3.699999999999999956e-01,-1.000000000000000000e+00,7.306207771430480724e-01,-1.219036068985631001e-02,-1.219148356503074564e-02,1.343621655332396004e-05,-1.637923260920370448e-07
3.699999999999999956e-01,-1.000000000000000000e+00,7.621991222319222103e-01,-1.199125447713455736e-02,-1.199233927302001401e-02,1.233802845069844975e-05,-1.479484388984513376e-07
3.699999999999999956e-01,-1.000000000000000000e+00,7.951423229473382204e-01,-1.181359404115987430e-02,-1.181461660303992182e-02,1.128544426900528459e-05,-1.333216571681626761e-07
3.699999999999999956e-01,-1.000000000000000000e+00,8.295093700589535324e-01,-1.165525011618438397e-02,-1.165619031970931141e-02,1.028240708737427675e-05,-1.198440263997741792e-07
3.699999999999999956e-01,-1.000000000000000000e+00,8.653618039913759663e-01,-1.151382634709112625e-02,-1.151466827342058699e-02,9.331975217860871734e-06,-1.074467421338079517e-07
3.699999999999999956e-01,-1.000000000000000000e+00,9.027638250234443218e-01,-1.138691173783029816e-02,-1.138764365715162243e-02,8.436311639177630848e-06,-9.606353602814612741e-08
3.699999999999999956e-01,-1.000000000000000000e+00,9.417824082504592242e-01,-1.127228125327812795e-02,-1.127289546267055270e-02,7.596713694881679515e-06,-8.563229336933597098e-08
3.699999999999999956e-01,-1.000000000000000000e+00,9.824874235152266655e-01,-1.116803219006567809e-02,-1.116852475357466533e-02,6.813677235912143721e-06,-7.609536670338454866e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.024951760522670341e+00,-1.107265603374211170e-02,-1.107302646609132669e-02,6.086986110378570501e-06,-6.739910348238770856e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.069251459362054568e+00,-1.098505490857280310e-02,-1.098530583321885752e-02,5.415815992624220380e-06,-5.949303605370378176e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.115465846670542716e+00,-1.090451711093919085e-02,-1.090465391242837097e-02,4.798841371104573787e-06,-5.232904784389270828e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.163677677681911549e+00,-1.083066787487054448e-02,-1.083069835753948211e-02,4.234336092467572677e-06,-4.586068788809341101e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.213973284414793241e+00,-1.076341070705924899e-02,-1.076334476766296552e-02,3.720260803440139062e-06,-4.004269496480043615e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.266442730265795458e+00,-1.070287274387091321e-02,-1.070272206329710325e-02,3.254334245448973140e-06,-3.483072529506152938e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.321179971284331733e+00,-1.064936558835028260e-02,-1.064914334460419047e-02,2.834088817209303627e-06,-3.018124792431711354e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.378283024417950919e+00,-1.060337144841625411e-02,-1.060309204688745371e-02,2.456913416880612403e-06,-2.605156557578270710e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.437854143029440479e+00,-1.056556335029767806e-02,-1.056524215636113311e-02,2.120087905703828791e-06,-2.239992307591373377e-08
3.699999999999999956e-01,-1.000000000000000000e+00,1.500000000000000000e+00,-1.053686799009935157e-02,-1.053652103384702249e-02,1.820813588635222144e-06,-1.918567241802840013e-08
